time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
16.603,,4959000,1398000,1710000,630000,105000,5782000,20000,32000,11000,277000,68000,65000,2251000,3604000,5855000,25000000,118.4,115.25,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
16.803,,4959000,1169000,2446000,826000,105000,5782000,20000,32000,11000,277000,68000,65000,2251000,3294000,5545000,25000000,118.4,115.25,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
17.003,,4959000,1093000,1473000,833000,105000,5782000,20000,14000,11000,277000,70000,65000,2240000,3210000,5450000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
17.203,,4758000,1048000,2548000,593000,440000,5566000,30000,11000,11000,222000,68000,65000,2209000,3133000,5342000,25000000,118.4,115.25,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
17.403,,4758000,1198000,2280000,1228000,5424000,5566000,30000,14000,11000,222000,68000,65000,2276000,3246000,5522000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.0366
17.602,,4758000,914000,2565000,614000,105000,5566000,30000,14000,7000,222000,68000,65000,2267000,3420000,5687000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.0366
17.803,,4975000,1353000,1971000,593000,105000,5791000,20000,14000,7000,205000,72000,65000,2306000,3434000,5740000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.0366
18.003,,4975000,1265000,1829000,847000,105000,5791000,30000,14000,11000,205000,74000,68000,2267000,9047000,11314000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.0366
18.203,,4975000,1287000,2256000,820000,105000,5791000,30000,11000,11000,205000,68000,65000,2324000,3625000,5949000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.0366
18.403,,4761000,1176000,2660000,584000,105000,5564000,30000,11000,11000,211000,68000,65000,2348000,3445000,5793000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
