time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
14.003,,5212000,813000,1315000,1620000,105000,6055000,30000,11000,11000,216000,74000,68000,2330000,6972000,9302000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.4366,119.975,116.6
14.204,,5212000,880000,1496000,1180000,3575000,6055000,40000,11000,11000,216000,74000,68000,2344000,3906000,6250000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.4366,119.975,116.6
14.402,,5258000,935000,1544000,1300000,2986000,6055000,30000,14000,11000,218000,72000,68000,2261000,4734000,6995000,25000000,120.2,117.05,103.64,114.0116,119.4116,117.05,112.55,119.975,116.6
14.603,,5258000,914000,1496000,1300000,5342000,6024000,30000,11000,11000,218000,72000,68000,2231000,4015000,6246000,25000000,120.2,117.05,103.64,114.0116,119.4116,117.05,112.55,119.975,116.6
14.803,,5258000,935000,1378000,1076000,748000,6024000,20000,14000,11000,218000,68000,68000,2238000,4248000,6486000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.05,112.55,119.975,116.6
15.003,,5273000,737000,1330000,1300000,348000,6024000,30000,11000,11000,239000,74000,68000,2362000,8792000,11154000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.05,112.55,119.975,116.6
15.203,,5273000,914000,1306000,1480000,2240000,6028000,30000,16000,7000,239000,70000,68000,2212000,3860000,6072000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.05,112.55,119.975,116.6
15.403,,5273000,1073000,1520000,995000,105000,6028000,20000,14000,11000,239000,70000,68000,2244000,4135000,6379000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.55,119.975,116.6
15.605,,5142000,874000,1196000,1260000,5586000,6028000,20000,14000,11000,243000,74000,68000,2195000,3705000,5900000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.55,119.975,116.6
15.803,,5142000,1138000,1401000,880000,105000,6048000,30000,11000,11000,243000,72000,68000,2229000,4461000,6690000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.55,119.975,116.6
16.002,,5142000,757000,1348000,1380000,105000,6048000,40000,14000,11000,243000,68000,68000,2264000,7261000,9525000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.55,119.975,116.6
16.203,,5124000,1008000,1330000,665000,105000,6048000,40000,14000,7000,247000,74000,68000,2188000,9475000,11663000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.55,119.975,116.6
16.403,,5124000,1149000,1315000,880000,105000,6001000,20000,11000,11000,247000,74000,68000,2198000,4278000,6476000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.4366,119.975,116.6
16.603,,5243000,1169000,1520000,670000,230000,6001000,20000,11000,11000,247000,74000,68000,2212000,3657000,5869000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.4366,119.975,116.6
16.803,,5243000,1089000,1362000,1040000,105000,6001000,20000,11000,11000,233000,74000,68000,2232000,9141000,11373000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.4366,119.975,116.6
17.004,,5243000,798000,1219000,1148000,105000,5959000,30000,14000,11000,233000,74000,68000,2248000,6855000,9103000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.4366,119.975,116.6
17.202,,5280000,867000,1243000,755000,5545000,5959000,40000,11000,11000,233000,68000,68000,2307000,3901000,6208000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.4366,119.975,116.6
17.403,,5280000,975000,1267000,1551000,426000,6101000,20000,35000,11000,229000,70000,68000,2298000,3575000,5873000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.4366,119.8616,116.6
17.603,,5280000,867000,1219000,899000,5545000,6101000,20000,35000,11000,229000,70000,68000,2291000,3690000,5981000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.4366,119.8616,116.6
17.803,,5280000,928000,1339000,670000,4878000,6101000,20000,35000,11000,229000,68000,68000,2290000,3744000,6034000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.4366,119.8616,116.6
18.003,,5280000,860000,1615000,1080000,512000,6083000,20000,656000,7000,206000,92000,68000,2381000,8307000,10688000,25000000,120.2,116.15,103.64,114.0116,119.3,117.05,112.4366,119.8616,116.6
18.203,,5280000,1032000,1330000,731000,105000,6083000,20000,35000,11000,206000,68000,68000,2239000,3647000,5886000,25000000,120.2,116.6,103.64,114.0116,119.3,117.05,112.4366,119.8616,116.6
18.404,,5243000,998000,1315000,884000,5301000,6083000,20000,35000,11000,234000,72000,68000,2252000,3832000,6084000,25000000,120.2,116.15,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.6
