wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5185000,1229000,1829000,1371000,3418000,5878000,20000,14000,11000,274000,72000,63000,2155000,10939000,13094000,25000000,113,108.5,88.52,106.25,111.65,109.85,103.775,111.875,109.0616
5347000,935000,1496000,1129000,105000,5878000,20000,11000,11000,212000,72000,65000,2164000,8921000,11085000,25000000,113,108.5,88.52,106.3616,111.875,110.075,103.8866,111.9866,109.175
5347000,1310000,1924000,1351000,2558000,6064000,30000,11000,7000,212000,74000,65000,2257000,4080000,6337000,25000000,113,108.95,88.52,106.3616,111.875,110.075,103.8866,111.9866,109.175
5347000,1138000,1544000,1229000,2334000,6064000,30000,14000,11000,212000,72000,65000,2387000,5594000,7981000,25000000,113,108.95,88.52,106.3616,111.875,110.075,103.8866,111.9866,109.175
5350000,914000,1710000,1996000,3173000,6064000,20000,14000,11000,223000,74000,65000,2507000,4316000,6823000,25000000,113,108.95,88.52,106.3616,111.875,110.075,103.8866,111.9866,109.175
5350000,1189000,1948000,1263000,5342000,6044000,20000,645000,4000,223000,79000,65000,2734000,4221000,6955000,25000000,113,109.4,88.52,106.3616,111.875,110.075,103.8866,111.9866,109.175
5350000,1199000,1639000,1351000,105000,6044000,20000,32000,11000,223000,74000,65000,2664000,3986000,6650000,25000000,113,109.4,88.52,106.475,111.9866,110.1866,104,112.1,109.2866
5377000,1178000,2114000,1251000,2558000,6044000,20000,30000,11000,222000,74000,65000,2748000,4495000,7243000,25000000,113,109.4,88.52,106.475,111.9866,110.1866,104,112.1,109.2866
5377000,914000,2619000,1328000,105000,6023000,20000,32000,11000,222000,74000,65000,2721000,6362000,9083000,25000000,113,109.4,88.52,106.475,111.9866,110.1866,104,112.1,109.2866
5377000,935000,1354000,691000,105000,6023000,20000,11000,11000,222000,74000,65000,2716000,8747000,11463000,25000000,113,109.85,88.52,106.475,111.9866,110.1866,104,112.1,109.2866
5347000,1071000,2161000,1028000,4258000,5990000,30000,11000,7000,231000,74000,65000,2720000,9030000,11750000,25000000,113,109.4,88.52,106.475,111.9866,110.1866,104,112.1,109.2866
5347000,1016000,1853000,733000,105000,5990000,20000,11000,11000,231000,74000,65000,2741000,3970000,6711000,25000000,113,109.4,88.52,106.5866,112.2116,110.4116,104.1116,112.4366,109.625
5328000,955000,1639000,691000,2231000,5990000,20000,11000,11000,279000,74000,65000,2728000,8343000,11071000,25000000,113,109.85,88.52,106.5866,112.2116,110.4116,104.1116,112.4366,109.625
5328000,907000,2826000,863000,105000,6004000,20000,11000,11000,279000,74000,65000,2700000,3821000,6521000,25000000,113,109.85,88.52,106.5866,112.2116,110.4116,104.1116,112.4366,109.625
5328000,955000,1449000,776000,422000,6004000,20000,11000,11000,279000,68000,65000,2743000,8173000,10916000,25000000,113,110.3,88.52,106.5866,112.2116,110.4116,104.1116,112.4366,109.625
5365000,1093000,2265000,711000,4725000,6004000,20000,14000,11000,277000,72000,65000,2720000,5820000,8540000,25000000,113,110.3,88.52,106.5866,112.2116,110.4116,104.1116,112.4366,109.625
5365000,948000,1473000,1049000,4723000,6028000,30000,14000,11000,277000,68000,65000,2695000,7000000,9695000,25000000,113,110.3,88.52,106.7,112.55,110.75,104.225,112.6616,109.7366
5365000,935000,2209000,1263000,718000,6028000,30000,11000,11000,277000,74000,65000,2751000,7322000,10073000,25000000,113,110.3,88.52,106.7,112.55,110.75,104.225,112.6616,109.7366
5380000,1442000,2375000,1209000,3589000,6028000,30000,11000,11000,287000,68000,65000,2824000,9331000,12155000,25000000,113,110.75,88.52,106.7,112.55,110.75,104.225,112.6616,109.7366
5380000,956000,2572000,2076000,2951000,6075000,20000,30000,7000,287000,74000,65000,2850000,9464000,12314000,25000000,113,110.75,88.52,106.7,112.55,110.75,104.225,112.6616,109.7366
5380000,1296000,1948000,2016000,519000,6075000,10000,30000,11000,287000,72000,65000,2834000,9442000,12276000,25000000,113,110.75,88.52,106.7,112.55,110.75,104.225,112.6616,109.7366
5240000,1199000,2518000,1841000,5798000,6075000,20000,30000,11000,205000,68000,65000,2857000,9352000,12209000,25000000,113,110.75,88.52,106.8116,112.775,111.0866,104.225,113.1116,110.075
5240000,975000,2660000,1391000,5920000,5937000,20000,30000,11000,205000,68000,65000,2794000,10432000,13226000,25000000,113,111.2,88.52,106.8116,112.775,111.0866,104.225,113.1116,110.075
5240000,1036000,2423000,1854000,5649000,5937000,20000,14000,11000,205000,70000,65000,2738000,9856000,12594000,25000000,113,111.2,88.52,106.8116,112.775,111.0866,104.225,113.1116,110.075
5368000,1162000,2161000,2376000,5670000,5937000,30000,11000,11000,222000,74000,65000,2623000,7652000,10275000,25000000,113,111.2,88.52,106.8116,112.775,111.0866,104.225,113.1116,110.075
5368000,1239000,2233000,1445000,5711000,6024000,30000,11000,11000,222000,74000,68000,2826000,9222000,12048000,25000000,113,111.2,88.52,106.8116,112.775,111.0866,104.225,113.1116,110.075
5368000,1016000,2066000,1270000,5711000,6024000,30000,14000,11000,222000,68000,65000,2765000,9116000,11881000,25000000,113,111.2,88.7,107.0366,113.1116,111.5366,104.3366,113.3366,110.4116
5341000,1251000,2138000,1371000,5588000,6024000,30000,11000,11000,224000,70000,65000,2701000,9699000,12400000,25000000,113,111.65,88.7,107.0366,113.1116,111.5366,104.3366,113.3366,110.4116
5341000,1620000,2161000,1451000,5649000,6044000,20000,14000,11000,224000,68000,65000,2798000,9155000,11953000,25000000,113,112.1,88.7,107.0366,113.1116,111.5366,104.3366,113.3366,110.4116
5341000,1184000,2399000,1270000,5649000,6044000,30000,14000,11000,224000,68000,68000,2811000,6697000,9508000,25000000,113,112.1,88.7,107.0366,113.1116,111.5366,104.3366,113.3366,110.4116
5392000,1598000,1568000,1693000,5649000,6044000,20000,14000,11000,253000,68000,65000,2745000,10348000,13093000,25000000,113,112.55,88.7,107.0366,113.1116,111.5366,104.3366,113.3366,110.4116
5392000,914000,2256000,1431000,5568000,6037000,20000,30000,11000,253000,68000,68000,2884000,9871000,12755000,25000000,114.8,112.55,88.52,107.2616,113.45,111.9866,104.45,113.7866,110.8616
5392000,853000,2636000,1391000,5670000,6037000,20000,76000,11000,253000,72000,68000,2857000,10216000,13073000,25000000,114.8,112.55,88.52,107.2616,113.45,111.9866,104.45,113.7866,110.8616
5411000,853000,2997000,1512000,5649000,5999000,20000,32000,11000,233000,74000,68000,2826000,9471000,12297000,25000000,114.8,112.55,88.52,107.2616,113.45,111.9866,104.45,113.7866,110.8616
5411000,1036000,1520000,1754000,5486000,5999000,20000,30000,7000,233000,74000,68000,2751000,7592000,10343000,25000000,114.8,113,88.52,107.2616,113.45,111.9866,104.45,113.7866,110.8616
5347000,874000,1971000,1492000,5752000,5999000,20000,30000,7000,233000,74000,65000,2721000,10168000,12889000,25000000,114.8,113,88.52,107.2616,113.45,111.9866,104.45,113.7866,110.8616
5347000,874000,2066000,1451000,5870000,6015000,20000,14000,11000,239000,70000,65000,2694000,4744000,7438000,25000000,114.8,113,88.7,107.4866,113.7866,112.325,104.5616,114.2366,111.2
5347000,874000,1496000,1754000,5951000,6015000,30000,11000,11000,239000,74000,65000,2592000,7819000,10411000,25000000,114.8,113,88.7,107.4866,113.7866,112.325,104.5616,114.2366,111.2
5331000,1199000,2138000,1632000,5936000,6015000,20000,14000,11000,238000,81000,68000,2594000,7097000,9691000,25000000,114.8,113,88.7,107.4866,113.7866,112.325,104.5616,114.2366,111.2
5331000,914000,2375000,2119000,5875000,6030000,20000,14000,4000,238000,68000,65000,2641000,8633000,11274000,25000000,114.8,112.55,88.7,107.4866,113.7866,112.325,104.5616,114.2366,111.2
5331000,853000,2043000,2676000,5586000,6030000,20000,11000,11000,238000,72000,65000,2674000,6317000,8991000,25000000,114.8,113,88.7,107.4866,113.7866,112.325,104.5616,114.2366,111.2
5301000,975000,1530000,2247000,5940000,6030000,20000,14000,11000,217000,72000,65000,2598000,8014000,10612000,25000000,114.8,113,88.7,107.7116,114.125,112.6616,104.7866,114.575,111.3116
5301000,914000,1948000,2333000,3500000,6048000,30000,11000,11000,217000,81000,65000,2642000,10596000,13238000,25000000,114.8,113,88.7,107.7116,114.125,112.6616,104.7866,114.575,111.3116
5301000,935000,1520000,2061000,2743000,6048000,30000,14000,11000,217000,74000,68000,2648000,6121000,8769000,25000000,114.8,113,88.7,107.7116,114.125,112.6616,104.7866,114.575,111.3116
5225000,975000,2209000,880000,105000,6048000,20000,14000,14000,294000,70000,68000,2870000,3789000,6659000,25000000,114.8,113,88.7,107.7116,114.125,112.6616,104.7866,114.575,111.3116
5225000,955000,2969000,1169000,105000,5928000,30000,14000,11000,294000,68000,65000,2785000,4588000,7373000,25000000,114.8,113,88.7,107.7116,114.125,112.6616,104.7866,114.575,111.3116
5225000,935000,1663000,2210000,105000,5928000,30000,11000,14000,294000,70000,68000,2516000,5777000,8293000,25000000,114.8,113,88.7,107.825,114.35,112.775,104.9,114.6866,111.5366
5383000,955000,1568000,1181000,105000,5928000,20000,11000,11000,223000,70000,68000,2527000,4607000,7134000,25000000,114.8,113,88.7,107.825,114.35,112.775,104.9,114.6866,111.5366
5383000,955000,1686000,1020000,105000,5984000,40000,14000,11000,223000,74000,65000,2474000,4883000,7357000,25000000,114.8,112.55,88.7,107.825,114.35,112.775,104.9,114.6866,111.5366
5383000,1178000,1853000,1071000,105000,5984000,20000,14000,11000,223000,74000,65000,2538000,4133000,6671000,25000000,114.8,112.55,88.7,107.825,114.35,112.775,104.9,114.6866,111.5366
5341000,1158000,1520000,1670000,105000,5984000,30000,11000,11000,233000,70000,68000,2566000,4336000,6902000,25000000,114.8,112.55,88.7,107.825,114.35,112.775,104.9,114.6866,111.5366
5341000,1068000,2209000,1155000,105000,6023000,109000,683000,58000,233000,74000,65000,2668000,4705000,7373000,25000000,114.8,113,88.7,107.9366,114.4616,112.775,105.0116,114.8,111.65
5341000,1175000,2423000,1492000,105000,6023000,20000,30000,11000,233000,68000,65000,2688000,9690000,12378000,25000000,114.8,113,88.7,107.9366,114.4616,112.775,105.0116,114.8,111.65
5344000,1318000,2660000,874000,105000,6023000,10000,30000,11000,212000,70000,65000,2756000,3602000,6358000,25000000,114.8,113,88.7,107.9366,114.4616,112.775,105.0116,114.8,111.65
5344000,1296000,1924000,755000,586000,6008000,20000,30000,11000,212000,68000,65000,2749000,4506000,7255000,25000000,114.8,113,88.7,107.9366,114.4616,112.775,105.0116,114.8,111.65
5344000,1296000,1971000,1134000,105000,6008000,20000,14000,11000,212000,68000,65000,2608000,4525000,7133000,25000000,114.8,113,88.7,107.9366,114.4616,112.775,105.0116,114.8,111.65
5408000,1251000,2494000,1113000,4579000,6008000,30000,16000,11000,238000,68000,65000,2771000,5533000,8304000,25000000,114.8,113,88.7,108.1616,114.575,113,105.125,114.8,111.7616
5408000,1265000,1948000,782000,4950000,6032000,20000,11000,11000,238000,77000,68000,2746000,7601000,10347000,25000000,114.8,113,88.7,108.1616,114.575,113,105.125,114.8,111.7616
5414000,1251000,1995000,1391000,743000,6032000,20000,30000,11000,238000,68000,68000,2768000,6909000,9677000,25000000,114.8,113,88.7,108.1616,114.575,113,105.125,114.8,111.7616
5414000,975000,1649000,776000,105000,6048000,20000,32000,11000,259000,68000,68000,2643000,4257000,6900000,25000000,114.8,113.45,88.7,108.1616,114.575,113,105.125,114.8,111.7616
5414000,1296000,1458000,833000,3940000,6048000,10000,30000,11000,259000,68000,68000,2785000,4064000,6849000,25000000,114.8,113.45,88.7,108.1616,114.575,113,105.125,114.8,111.7616
5365000,914000,2280000,819000,4600000,6048000,20000,32000,4000,259000,74000,65000,2686000,4133000,6819000,25000000,114.8,113.45,88.7,108.275,114.8,113.1116,105.2366,115.025,111.9866
5365000,1273000,1615000,1734000,105000,6077000,20000,30000,11000,241000,68000,65000,2889000,4404000,7293000,25000000,114.8,113.45,88.7,108.275,114.8,113.1116,105.2366,115.025,111.9866
5365000,1363000,2351000,706000,105000,6077000,10000,30000,11000,241000,74000,68000,2729000,7640000,10369000,25000000,114.8,113.45,88.7,108.275,114.8,113.1116,105.2366,115.025,111.9866
5316000,1531000,2138000,1229000,105000,6077000,149000,672000,11000,229000,74000,65000,2742000,7330000,10072000,25000000,114.8,113.45,88.7,108.275,114.8,113.1116,105.2366,115.025,111.9866
5316000,874000,2636000,1606000,105000,6088000,20000,30000,11000,229000,68000,65000,2704000,8555000,11259000,25000000,114.8,113.45,88.7,108.275,114.8,113.1116,105.2366,115.025,111.9866
5316000,956000,2494000,948000,105000,6088000,20000,30000,11000,229000,68000,65000,2806000,7963000,10769000,25000000,114.8,113.45,88.7,108.5,115.025,113.3366,105.35,115.25,112.1
5225000,914000,1924000,1413000,105000,6088000,20000,30000,11000,226000,72000,65000,2719000,8304000,11023000,25000000,114.8,113.45,88.7,108.5,115.025,113.3366,105.35,115.25,112.1
5225000,975000,1758000,1148000,105000,5990000,10000,32000,7000,226000,72000,65000,2548000,6902000,9450000,25000000,114.8,113.45,88.7,108.5,115.025,113.3366,105.35,115.25,112.1
5225000,935000,2138000,1229000,105000,5990000,20000,11000,11000,226000,72000,65000,2776000,7619000,10395000,25000000,114.8,113,88.7,108.5,115.025,113.3366,105.35,115.25,112.1
