time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
25.604,,5691000,1642000,1315000,1913000,105000,6557000,272000,0,5000,11000,70000,68000,3131000,10961000,14092000,25000000,120.2,122,75.74,111.0866,118.85,116.7116,107.7116,118.625,115.1366
25.802,,5691000,2108000,1544000,1673000,2722000,6574000,272000,0,5000,4000,70000,70000,3057000,5101000,8158000,25000000,120.2,122,75.74,111.0866,118.85,116.7116,107.7116,118.625,115.1366
26.003,,5749000,2241000,1362000,987000,3521000,6574000,214000,0,5000,11000,70000,70000,2945000,4990000,7935000,25000000,120.2,122.45,75.74,111.0866,118.85,116.7116,107.7116,118.625,115.1366
26.203,,5749000,1408000,1805000,1693000,1883000,6574000,214000,0,5000,4000,70000,70000,2994000,5174000,8168000,25000000,120.2,122.45,75.74,111.0866,118.85,116.7116,107.7116,118.625,115.1366
26.403,,5725000,2729000,1971000,921000,2682000,6515000,214000,0,5000,11000,70000,70000,2949000,7329000,10278000,25000000,120.2,122.45,75.74,111.2,119.075,116.9366,107.825,118.9616,115.25
26.602,,5725000,2507000,1449000,1754000,105000,6515000,199000,0,5000,11000,70000,68000,2973000,6502000,9475000,25000000,120.2,122.45,75.74,111.2,119.075,116.9366,107.825,118.9616,115.25
26.803,,5725000,1753000,1306000,1520000,3603000,6515000,199000,0,5000,11000,70000,68000,2908000,10182000,13090000,25000000,120.2,122.45,75.74,111.2,119.075,116.9366,107.825,118.9616,115.25
27.003,,5716000,1452000,1686000,1306000,2436000,6455000,202000,0,5000,7000,70000,70000,3027000,6722000,9749000,25000000,120.2,122.45,75.74,111.2,119.075,116.9366,107.825,118.9616,115.25
27.203,,5716000,1642000,1615000,1520000,3337000,6455000,202000,0,5000,11000,70000,70000,3013000,6019000,9032000,25000000,120.2,122.45,75.74,111.2,119.075,116.9366,107.825,118.9616,115.25
27.403,,5716000,1731000,1339000,877000,7041000,6455000,202000,0,5000,11000,70000,68000,3039000,11270000,14309000,25000000,120.2,122.45,75.92,111.425,119.3,117.1616,107.825,119.1866,115.475
27.603,,5725000,1686000,1924000,1178000,3050000,6506000,191000,0,5000,11000,70000,70000,3096000,6022000,9118000,25000000,120.2,122.45,75.92,111.425,119.3,117.1616,107.825,119.1866,115.475
27.803,,5725000,1620000,1900000,884000,796000,6506000,191000,0,5000,11000,77000,70000,3116000,7936000,11052000,25000000,120.2,122.45,75.92,111.425,119.3,117.1616,107.825,119.1866,115.475
28.002,,5725000,2108000,1805000,1250000,105000,6506000,191000,10000,76000,4000,70000,70000,3204000,6949000,10153000,25000000,120.2,122.45,75.92,111.425,119.3,117.1616,107.825,119.1866,115.475
28.203,,5774000,1886000,1449000,1584000,105000,6661000,204000,20000,3000,4000,70000,68000,3177000,6840000,10017000,25000000,120.2,122.9,75.92,111.425,119.3,117.1616,107.825,119.1866,115.475
28.403,,5774000,1820000,1781000,856000,105000,6661000,204000,20000,5000,11000,70000,70000,3153000,7057000,10210000,25000000,120.2,122.45,75.92,111.5366,119.525,117.275,107.9366,119.3,115.5866
28.603,,5774000,1642000,1330000,1670000,5931000,6519000,204000,10000,5000,4000,77000,68000,3121000,9261000,12382000,25000000,120.2,122.45,75.92,111.5366,119.525,117.275,107.9366,119.3,115.5866
28.803,,5810000,1775000,1971000,1209000,105000,6519000,190000,10000,78000,7000,72000,70000,3185000,11896000,15081000,25000000,120.2,122.9,75.92,111.5366,119.525,117.275,107.9366,119.3,115.5866
29.003,,5810000,1598000,1315000,1754000,105000,6519000,190000,0,32000,4000,70000,70000,3103000,11372000,14475000,25000000,120.2,122.45,75.92,111.5366,119.525,117.275,107.9366,119.3,115.5866
29.203,,5810000,1553000,1306000,1349000,105000,6716000,190000,0,32000,4000,70000,70000,3177000,11458000,14635000,25000000,120.2,122.9,75.92,111.5366,119.525,117.275,107.9366,119.3,115.5866
29.403,,5713000,1620000,1924000,1071000,105000,6716000,188000,0,32000,4000,70000,70000,3234000,11225000,14459000,25000000,120.2,122.9,75.74,111.65,119.6366,117.5,108.05,119.525,115.8116
29.604,,5713000,1553000,1578000,766000,5850000,6716000,188000,0,32000,7000,70000,68000,3275000,10657000,13932000,25000000,120.2,122.9,75.74,111.65,119.6366,117.5,108.05,119.525,115.8116
29.803,,5713000,1442000,1449000,1895000,1228000,6794000,188000,10000,32000,11000,70000,70000,3145000,6014000,9159000,25000000,120.2,122.9,75.74,111.65,119.6366,117.5,108.05,119.525,115.8116
30.003,,5822000,1531000,1781000,1189000,2968000,6794000,189000,10000,32000,11000,70000,70000,3162000,6641000,9803000,25000000,120.2,122.9,75.74,111.65,119.6366,117.5,108.05,119.525,115.8116
30.202,,5822000,1531000,2066000,1562000,105000,6794000,189000,0,5000,7000,77000,70000,3117000,8546000,11663000,25000000,120.2,122.9,75.74,111.65,119.6366,117.5,108.05,119.525,115.8116
30.402,,5822000,1686000,1378000,1691000,4585000,6758000,189000,0,5000,11000,70000,70000,3042000,5956000,8998000,25000000,120.2,122.9,75.74,111.7616,119.8616,117.725,108.1616,119.75,115.925
30.602,,5813000,2219000,1411000,874000,169000,6758000,264000,0,5000,11000,70000,70000,3047000,6842000,9889000,25000000,120.2,122.9,75.74,111.7616,119.8616,117.725,108.1616,119.75,115.925
30.803,,5813000,1531000,1330000,1734000,2272000,6758000,264000,0,5000,4000,70000,70000,3225000,6595000,9820000,25000000,120.2,122.9,75.74,111.7616,119.8616,117.725,108.1616,119.75,115.925
31.003,,5771000,1620000,1473000,1948000,4728000,6680000,264000,0,5000,11000,70000,70000,3136000,5525000,8661000,25000000,120.2,123.35,75.74,111.7616,119.8616,117.725,108.1616,119.75,115.925
31.202,,5771000,2886000,1473000,1331000,553000,6680000,211000,0,5000,4000,70000,70000,3110000,6856000,9966000,25000000,120.2,123.35,75.74,111.7616,119.8616,117.725,108.1616,119.75,115.925
31.403,,5771000,2308000,1948000,1593000,1224000,6680000,211000,0,5000,11000,70000,68000,3147000,5675000,8822000,25000000,120.2,123.35,75.74,111.875,119.975,117.8366,108.1616,119.8616,116.15
31.603,,5725000,2108000,1948000,2056000,4299000,6570000,211000,0,5000,11000,70000,70000,3104000,6549000,9653000,25000000,120.2,123.35,75.74,111.875,119.975,117.8366,108.1616,119.8616,116.15
31.802,,5725000,1886000,1378000,1734000,1985000,6570000,196000,0,5000,4000,70000,70000,3129000,5967000,9096000,25000000,120.2,123.35,75.74,111.875,119.975,117.8366,108.1616,119.8616,116.15
32.003,,5725000,1797000,1362000,1754000,419000,6570000,196000,0,5000,7000,70000,68000,3153000,5355000,8508000,25000000,120.2,123.35,75.74,111.875,119.975,117.8366,108.1616,119.8616,116.15
32.202,,5725000,2640000,1721000,1250000,4381000,6572000,188000,0,5000,4000,70000,70000,3081000,6483000,9564000,25000000,120.2,123.35,75.74,111.875,119.975,117.8366,108.1616,119.8616,116.15
32.402,,5725000,2041000,1387000,1935000,2847000,6572000,188000,0,5000,4000,70000,70000,2996000,6473000,9469000,25000000,120.2,123.8,75.74,111.9866,120.0866,118.0616,108.275,120.0866,116.2616
32.603,,5725000,2596000,1267000,1451000,860000,6572000,188000,0,5000,11000,70000,70000,3095000,8734000,11829000,25000000,120.2,123.8,75.74,111.9866,120.0866,118.0616,108.275,120.0866,116.2616
32.802,,5752000,2732000,1781000,1434000,105000,6670000,198000,0,5000,11000,70000,70000,3082000,11651000,14733000,25000000,120.2,123.8,75.74,111.9866,120.0866,118.0616,108.275,120.0866,116.2616
33.002,,5752000,2485000,1243000,1573000,105000,6670000,198000,10000,76000,4000,70000,70000,3150000,8697000,11847000,25000000,120.2,123.35,75.74,111.9866,120.0866,118.0616,108.275,120.0866,116.2616
33.203,,5752000,2263000,1853000,2359000,1857000,6612000,198000,10000,3000,11000,70000,70000,3179000,5525000,8704000,25000000,120.2,123.8,75.74,111.9866,120.0866,118.0616,108.275,120.0866,116.2616
33.403,,5758000,1930000,1663000,1935000,105000,6612000,198000,20000,3000,11000,70000,70000,3118000,10706000,13824000,25000000,120.2,123.35,75.92,112.1,120.3116,118.175,108.3866,120.2,116.375
33.602,,5758000,1509000,1496000,2184000,5015000,6612000,198000,10000,3000,4000,70000,70000,3238000,11933000,15171000,25000000,120.2,123.8,75.92,112.1,120.3116,118.175,108.3866,120.2,116.375
33.802,,5758000,2418000,1267000,1870000,3280000,6614000,198000,624000,653000,0,88000,70000,3215000,5062000,8277000,25000000,120.2,123.8,75.92,112.1,120.3116,118.175,108.3866,120.2,116.375
34.003,,5655000,2152000,2043000,1063000,3465000,6614000,188000,0,32000,4000,70000,70000,3247000,5754000,9001000,25000000,120.2,123.35,75.92,112.1,120.3116,118.175,108.3866,120.2,116.375
34.203,,5655000,1609000,1924000,1109000,2929000,6614000,188000,0,32000,4000,70000,70000,3247000,6731000,9978000,25000000,120.2,123.8,75.92,112.1,120.3116,118.175,108.3866,120.2,116.375
34.403,,5655000,2241000,1948000,1658000,3603000,6718000,188000,10000,78000,4000,74000,70000,3274000,5595000,8869000,25000000,122,123.8,75.92,112.2116,120.425,118.2866,108.5,120.3116,116.6
34.603,,5792000,1620000,1306000,1841000,4728000,6718000,198000,0,32000,4000,70000,70000,3279000,7913000,11192000,25000000,122,123.8,75.92,112.2116,120.425,118.2866,108.5,120.3116,116.6
34.803,,5792000,1631000,1769000,1189000,3610000,6718000,198000,0,32000,11000,70000,70000,3243000,5325000,8568000,25000000,122,123.8,75.92,112.2116,120.425,118.2866,108.5,120.3116,116.6
35.003,,5792000,2285000,1339000,1734000,5951000,6712000,198000,0,32000,4000,70000,70000,3072000,8103000,11175000,25000000,122,123.8,75.92,112.2116,120.425,118.2866,108.5,120.3116,116.6
35.202,,5862000,2596000,1235000,1512000,2743000,6712000,193000,0,5000,11000,70000,70000,3174000,8470000,11644000,25000000,122,123.8,75.92,112.2116,120.425,118.2866,108.5,120.3116,116.6
35.402,,5862000,2773000,1829000,2055000,5789000,6712000,193000,0,5000,4000,77000,70000,3021000,6680000,9701000,25000000,122,124.25,75.92,112.325,120.5366,118.4,108.6116,120.5366,116.7116
35.603,,5954000,2019000,1544000,1209000,5870000,6847000,193000,0,5000,4000,70000,70000,3213000,10309000,13522000,25000000,122,124.25,75.92,112.325,120.5366,118.4,108.6116,120.5366,116.7116
35.803,,5954000,1775000,1243000,877000,7069000,6847000,261000,0,5000,11000,70000,70000,3165000,11489000,14654000,25000000,122,124.25,75.92,112.325,120.5366,118.4,108.6116,120.5366,116.7116
36.003,,5954000,1908000,1639000,1713000,105000,6847000,261000,0,5000,11000,70000,70000,3276000,9924000,13200000,25000000,122,124.25,75.92,112.325,120.5366,118.4,108.6116,120.5366,116.7116
36.204,,6027000,1753000,1995000,1520000,5875000,6957000,261000,0,5000,11000,70000,70000,3070000,7619000,10689000,25000000,122,124.25,75.92,112.325,120.5366,118.4,108.6116,120.5366,116.7116
36.405,,6027000,1731000,1267000,1089000,7251000,6957000,201000,0,5000,4000,70000,70000,2958000,10227000,13185000,25000000,122,124.7,75.92,112.4366,120.7616,118.625,108.6116,120.7616,116.9366
36.603,,6027000,1820000,1267000,906000,7333000,6957000,201000,0,5000,11000,70000,70000,3119000,8902000,12021000,25000000,122,124.25,75.92,112.4366,120.7616,118.625,108.6116,120.7616,116.9366
36.803,,6073000,1797000,1853000,1541000,105000,6992000,201000,0,5000,4000,70000,70000,3280000,6791000,10071000,25000000,122,124.25,75.92,112.4366,120.7616,118.625,108.6116,120.7616,116.9366
37.003,,6073000,1975000,1781000,877000,105000,6992000,188000,0,5000,11000,70000,70000,3224000,7127000,10351000,25000000,122,124.25,75.92,112.4366,120.7616,118.625,108.6116,120.7616,116.9366
37.202,,6073000,2374000,1578000,1955000,1740000,6992000,188000,0,5000,4000,70000,70000,3228000,10950000,14178000,25000000,122,124.7,75.92,112.4366,120.7616,118.625,108.6116,120.7616,116.9366
37.403,,6121000,1775000,1387000,1071000,6023000,7039000,191000,0,5000,4000,70000,68000,3002000,6831000,9833000,25000000,122,124.25,75.92,112.55,120.875,118.85,108.725,120.875,117.05
37.603,,6121000,1531000,1401000,1998000,105000,7039000,191000,0,5000,4000,70000,70000,3271000,7163000,10434000,25000000,122,124.7,75.92,112.55,120.875,118.85,108.725,120.875,117.05
37.803,,6121000,1442000,1948000,1310000,105000,6840000,191000,0,5000,4000,70000,70000,3299000,10342000,13641000,25000000,122,124.7,75.92,112.55,120.875,118.85,108.725,120.875,117.05
38.003,,5972000,1598000,1568000,1819000,105000,6840000,191000,0,5000,11000,70000,70000,3259000,10850000,14109000,25000000,122,124.7,75.92,112.55,120.875,118.85,108.725,120.875,117.05
38.203,,5972000,1509000,1267000,884000,105000,6840000,191000,10000,3000,4000,70000,70000,3262000,6325000,9587000,25000000,122,124.7,75.92,112.55,120.875,118.85,108.725,120.875,117.05
38.403,,5972000,1353000,1568000,1870000,2022000,6517000,191000,10000,3000,4000,70000,70000,3009000,4546000,7555000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
38.603,,5603000,1509000,1315000,1754000,1968000,6517000,208000,20000,5000,11000,70000,70000,3192000,6829000,10021000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
38.803,,5603000,2751000,1306000,1673000,2272000,6517000,208000,10000,3000,11000,70000,70000,3122000,6266000,9388000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
39.003,,5603000,1487000,2114000,1178000,1985000,6639000,208000,20000,675000,0,74000,70000,3149000,10945000,14094000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
39.203,,5743000,1487000,1615000,1391000,1985000,6639000,200000,0,32000,11000,70000,70000,3137000,6538000,9675000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
39.402,,5743000,1363000,1568000,1834000,3275000,6639000,200000,10000,78000,4000,70000,70000,3157000,3960000,7117000,25000000,122,124.7,75.92,112.775,120.9866,118.9616,108.8366,120.9866,117.1616
39.602,,5743000,3106000,1710000,1573000,670000,6674000,200000,0,32000,4000,70000,70000,3046000,8146000,11192000,25000000,122,124.7,75.92,112.775,121.1,118.9616,108.95,121.1,117.275
39.803,,5804000,2374000,1401000,2379000,478000,6674000,204000,0,32000,4000,70000,70000,3080000,6352000,9432000,25000000,122,124.7,75.92,112.775,121.1,118.9616,108.95,121.1,117.275
40.003,,5804000,2285000,1473000,1391000,2240000,6674000,204000,0,32000,4000,74000,70000,3069000,7644000,10713000,25000000,122,124.7,75.92,112.775,121.1,118.9616,108.95,121.1,117.275
40.202,,5844000,3151000,1330000,1229000,928000,6743000,204000,0,5000,4000,70000,70000,3169000,10194000,13363000,25000000,122,124.7,75.92,112.775,121.1,118.9616,108.95,121.1,117.275
40.402,,5844000,1775000,1401000,1331000,105000,6743000,208000,0,5000,4000,70000,70000,3304000,11422000,14726000,25000000,122,125.15,75.92,112.775,121.1,118.9616,108.95,121.1,117.275
40.603,,5844000,2640000,1483000,1413000,4687000,6743000,208000,0,5000,4000,77000,70000,3231000,9223000,12454000,25000000,122,124.7,76.1,112.8866,121.2116,119.075,109.0616,121.2116,117.5
40.803,,5832000,2352000,1378000,1477000,5138000,6778000,208000,0,5000,11000,70000,70000,3228000,9339000,12567000,25000000,122,124.7,76.1,112.8866,121.2116,119.075,109.0616,121.2116,117.5
41.003,,5832000,2530000,1251000,1785000,105000,6778000,256000,0,5000,11000,70000,70000,3343000,8735000,12078000,25000000,122,124.7,76.1,112.8866,121.2116,119.075,109.0616,121.2116,117.5
41.202,,5832000,2796000,1615000,1129000,105000,6778000,256000,0,5000,4000,72000,70000,3294000,11108000,14402000,25000000,122,125.15,76.1,112.8866,121.2116,119.075,109.0616,121.2116,117.5
41.402,,5865000,1420000,1251000,1834000,1256000,6798000,256000,0,5000,11000,70000,70000,3333000,7477000,10810000,25000000,122,124.7,76.1,112.8866,121.2116,119.075,109.0616,121.2116,117.5
41.603,,5865000,2596000,1315000,2635000,105000,6798000,214000,0,5000,11000,70000,70000,3270000,11916000,15186000,25000000,122,125.15,76.1,113,121.325,119.3,109.175,121.4366,117.6116
41.803,,5865000,2530000,1401000,2016000,105000,6798000,214000,0,5000,11000,70000,70000,3201000,12048000,15249000,25000000,122,125.15,76.1,113,121.325,119.3,109.175,121.4366,117.6116
42.002,,6070000,2618000,1401000,1520000,2037000,6953000,214000,0,5000,11000,70000,70000,3255000,6025000,9280000,25000000,122,125.15,76.1,113,121.325,119.3,109.175,121.4366,117.6116
42.203,,6070000,2308000,1267000,2635000,105000,6953000,202000,0,5000,11000,70000,70000,3284000,10588000,13872000,25000000,122,125.15,76.1,113,121.325,119.3,109.175,121.4366,117.6116
42.403,,6070000,1664000,1267000,1089000,4503000,6930000,202000,0,5000,4000,70000,70000,3209000,7806000,11015000,25000000,122,125.15,76.1,113,121.325,119.3,109.175,121.4366,117.6116
42.603,,6097000,2308000,1710000,1613000,105000,6930000,191000,0,5000,4000,70000,70000,3252000,12151000,15403000,25000000,122,125.15,76.1,113.1116,121.55,119.4116,109.2866,121.55,117.725
42.802,,6097000,2308000,1568000,2016000,2743000,6930000,191000,0,5000,4000,70000,70000,3278000,6031000,9309000,25000000,122,125.15,76.1,113.1116,121.55,119.4116,109.2866,121.55,117.725
43.002,,6097000,2308000,1315000,1573000,578000,6515000,191000,0,5000,11000,70000,70000,3293000,5849000,9142000,25000000,122,125.15,76.1,113.1116,121.55,119.4116,109.2866,121.55,117.725
43.203,,5649000,1731000,1411000,1413000,2660000,6515000,199000,20000,3000,11000,70000,70000,3277000,6036000,9313000,25000000,122,125.15,76.1,113.1116,121.55,119.4116,109.2866,121.55,117.725
43.403,,5649000,1408000,1339000,1969000,105000,6515000,199000,20000,3000,4000,70000,70000,3271000,7383000,10654000,25000000,122,125.6,76.1,113.1116,121.55,119.4116,109.2866,121.55,117.725
43.603,,5649000,1542000,1362000,1434000,2330000,6743000,199000,20000,3000,11000,70000,70000,3269000,5310000,8579000,25000000,122,125.6,76.1,113.225,121.6616,119.525,109.2866,121.6616,117.8366
43.803,,5795000,2530000,1483000,1339000,3316000,6743000,202000,20000,5000,4000,70000,70000,3157000,5557000,8714000,25000000,122,125.6,76.1,113.225,121.6616,119.525,109.2866,121.6616,117.8366
44.003,,5795000,1487000,1267000,987000,105000,6743000,202000,20000,410000,68000,88000,70000,3156000,5557000,8713000,25000000,122,125.6,76.1,113.225,121.6616,119.525,109.2866,121.6616,117.8366
44.202,,5795000,2796000,1520000,1117000,2477000,6745000,202000,0,32000,4000,70000,70000,3169000,7536000,10705000,25000000,122,125.6,76.1,113.225,121.6616,119.525,109.2866,121.6616,117.8366
44.402,,5789000,1598000,1339000,1492000,105000,6745000,205000,10000,78000,4000,70000,70000,3047000,5186000,8233000,25000000,122,125.6,76.1,113.225,121.6616,119.525,109.2866,121.6616,117.8366
44.603,,5789000,2707000,1805000,1134000,5951000,6745000,205000,0,32000,11000,70000,70000,2962000,7586000,10548000,25000000,122,125.6,76.1,113.3366,121.775,119.6366,109.4,121.775,117.95
44.803,,5822000,1820000,1330000,1049000,7414000,6725000,205000,0,32000,4000,70000,70000,2976000,11145000,14121000,25000000,122,125.6,76.1,113.3366,121.775,119.6366,109.4,121.775,117.95
45.003,,5822000,1886000,1805000,833000,5626000,6725000,183000,0,32000,11000,70000,70000,3003000,10795000,13798000,25000000,122,125.15,76.1,113.3366,121.775,119.6366,109.4,121.775,117.95
45.203,,5822000,1820000,1639000,1113000,3603000,6725000,183000,0,5000,4000,70000,70000,3081000,7284000,10365000,25000000,122,125.15,76.1,113.3366,121.775,119.6366,109.4,121.775,117.95
45.403,,5880000,1296000,1339000,1391000,3280000,6740000,183000,0,5000,4000,70000,70000,3006000,6738000,9744000,25000000,122,125.15,76.1,113.3366,121.775,119.6366,109.4,121.775,117.95
45.603,,5880000,1654000,1758000,899000,7267000,6740000,189000,0,5000,4000,70000,70000,3084000,9079000,12163000,25000000,122,125.6,76.1,113.45,121.775,119.75,109.5116,121.8866,118.0616
45.802,,5880000,2552000,1924000,2529000,105000,6740000,189000,0,5000,11000,77000,70000,3192000,8867000,12059000,25000000,122,125.15,76.1,113.45,121.775,119.75,109.5116,121.8866,118.0616
46.002,,5807000,1363000,1948000,2316000,3521000,6685000,189000,0,5000,4000,77000,70000,3193000,6778000,9971000,25000000,122,125.6,76.1,113.45,121.775,119.75,109.5116,121.8866,118.0616
46.203,,5807000,2485000,1339000,921000,105000,6685000,260000,0,5000,11000,70000,70000,3250000,8161000,11411000,25000000,122,125.6,76.1,113.45,121.775,119.75,109.5116,121.8866,118.0616
46.403,,5807000,1363000,1267000,985000,5951000,6685000,260000,0,5000,11000,70000,70000,3099000,7966000,11065000,25000000,122,125.15,76.1,113.45,121.775,119.75,109.5116,121.8866,118.0616
46.603,,5765000,1731000,1710000,899000,105000,6670000,260000,0,5000,11000,70000,70000,3266000,11225000,14491000,25000000,122,125.6,76.1,113.5616,121.8866,119.75,109.625,121.8866,118.0616
46.803,,5765000,1686000,1686000,899000,105000,6670000,222000,0,5000,4000,70000,70000,3279000,7734000,11013000,25000000,122,125.6,76.1,113.5616,121.8866,119.75,109.625,121.8866,118.0616
47.003,,5765000,1642000,1259000,2398000,105000,6687000,222000,0,5000,4000,70000,70000,3148000,11719000,14867000,25000000,122,125.15,76.1,113.5616,121.8866,119.75,109.625,121.8866,118.0616
47.204,,5780000,1398000,1259000,1306000,105000,6687000,222000,0,5000,11000,70000,70000,3220000,11324000,14544000,25000000,122,125.15,76.1,113.5616,121.8866,119.75,109.625,121.8866,118.0616
47.403,,5780000,1664000,1267000,1006000,4266000,6687000,205000,0,5000,11000,70000,70000,3237000,10633000,13870000,25000000,122,125.6,76.1,113.5616,121.8866,119.75,109.625,121.8866,118.0616
47.602,,5780000,2908000,1853000,2096000,2269000,6535000,205000,0,5000,11000,70000,70000,3050000,6279000,9329000,25000000,122,125.6,76.28,113.675,122,119.8616,109.625,122,118.175
47.803,,5609000,1908000,1496000,2119000,2436000,6535000,202000,0,5000,11000,70000,70000,3057000,6024000,9081000,25000000,122,125.6,76.28,113.675,122,119.8616,109.625,122,118.175
48.003,,5609000,1408000,1639000,1434000,105000,6535000,202000,0,5000,11000,70000,70000,3126000,11448000,14574000,25000000,122,125.15,76.28,113.675,122,119.8616,109.625,122,118.175
48.203,,5609000,2908000,1805000,1734000,2313000,6623000,202000,20000,3000,4000,70000,70000,3094000,5488000,8582000,25000000,122,125.15,76.28,113.675,122,119.8616,109.625,122,118.175
48.403,,5755000,1509000,1378000,1870000,2022000,6623000,199000,20000,3000,7000,70000,70000,3047000,5946000,8993000,25000000,122,125.6,76.28,113.675,122,119.8616,109.625,122,118.175
48.603,,5755000,1531000,2090000,1774000,4933000,6623000,199000,20000,3000,11000,70000,70000,3126000,5537000,8663000,25000000,122,125.15,76.28,113.675,122,119.8616,109.7366,122.1116,118.2866
48.803,,5755000,1775000,2114000,1573000,2207000,6632000,199000,89000,667000,0,88000,70000,3088000,6289000,9377000,25000000,122,125.6,76.28,113.675,122,119.8616,109.7366,122.1116,118.2866
49.002,,5719000,2842000,2161000,1874000,593000,6632000,195000,0,32000,11000,70000,70000,3157000,5753000,8910000,25000000,123.8,125.6,76.28,113.675,122,119.8616,109.7366,122.1116,118.2866
49.202,,5719000,2974000,1544000,1991000,440000,6632000,195000,10000,653000,4000,74000,70000,3139000,6123000,9262000,25000000,123.8,125.6,76.28,113.675,122,119.8616,109.7366,122.1116,118.2866
49.402,,5670000,1642000,1387000,2056000,419000,6555000,195000,0,32000,4000,70000,70000,3132000,6755000,9887000,25000000,123.8,125.6,76.28,113.675,122,119.8616,109.7366,122.1116,118.2866
49.602,,5670000,2485000,1853000,1431000,4690000,6555000,188000,0,32000,4000,70000,70000,3177000,9393000,12570000,25000000,123.8,125.6,76.28,113.7866,122.1116,119.975,109.85,122.225,118.2866
49.802,,5670000,2530000,1853000,1169000,105000,6555000,188000,0,32000,4000,70000,70000,3196000,8751000,11947000,25000000,123.8,125.6,76.28,113.7866,122.1116,119.975,109.85,122.225,118.2866
50.003,,5752000,2773000,1473000,1754000,105000,6601000,188000,0,5000,4000,70000,70000,3195000,7713000,10908000,25000000,123.8,125.6,76.28,113.7866,122.1116,119.975,109.85,122.225,118.2866
50.203,,5752000,2707000,1900000,1209000,105000,6601000,190000,0,5000,11000,70000,70000,3171000,9013000,12184000,25000000,123.8,125.6,76.28,113.7866,122.1116,119.975,109.85,122.225,118.2866
50.402,,5752000,1775000,1362000,1895000,3643000,6601000,190000,0,5000,4000,70000,70000,3086000,7687000,10773000,25000000,123.8,125.6,76.28,113.7866,122.1116,119.975,109.85,122.225,118.2866
50.602,,5731000,2663000,1449000,2316000,105000,6597000,190000,0,5000,11000,70000,70000,3132000,11578000,14710000,25000000,123.8,126.05,76.28,113.9,122.1116,119.975,109.9616,122.225,118.4
50.802,,5731000,2485000,1615000,2040000,105000,6597000,186000,0,5000,11000,70000,70000,3290000,6085000,9375000,25000000,123.8,125.6,76.28,113.9,122.1116,119.975,109.9616,122.225,118.4
51.002,,5731000,2751000,1924000,1606000,105000,6597000,186000,0,5000,11000,77000,70000,3247000,7473000,10720000,25000000,123.8,125.6,76.28,113.9,122.1116,119.975,109.9616,122.225,118.4
51.203,,5722000,1908000,1710000,1008000,105000,6650000,186000,0,5000,4000,70000,70000,3207000,6287000,9494000,25000000,123.8,125.6,76.28,113.9,122.1116,119.975,109.9616,122.225,118.4
51.403,,5722000,1642000,1315000,2016000,105000,6650000,270000,0,5000,18000,88000,70000,3237000,11877000,15114000,25000000,123.8,125.6,76.28,113.9,122.1116,119.975,109.9616,122.225,118.4
51.603,,5722000,2507000,1758000,2184000,2702000,6650000,270000,0,32000,4000,70000,70000,3296000,5761000,9057000,25000000,123.8,126.05,76.46,114.0116,122.225,120.0866,110.075,122.3366,118.5116
51.803,,5783000,2418000,1339000,1254000,2537000,6749000,270000,0,32000,4000,70000,70000,3229000,6416000,9645000,25000000,123.8,126.05,76.46,114.0116,122.225,120.0866,110.075,122.3366,118.5116
52.003,,5783000,2463000,1473000,1691000,3582000,6749000,202000,0,32000,4000,70000,70000,3229000,5357000,8586000,25000000,123.8,126.05,76.46,114.0116,122.225,120.0866,110.075,122.3366,118.5116
52.203,,5783000,2219000,1339000,2055000,105000,6639000,202000,0,32000,4000,70000,70000,3251000,8376000,11627000,25000000,123.8,126.05,76.46,114.0116,122.225,120.0866,110.075,122.3366,118.5116
52.402,,5664000,1631000,1387000,1884000,416000,6639000,209000,0,5000,11000,70000,70000,3132000,6144000,9276000,25000000,123.8,126.05,76.46,114.0116,122.225,120.0866,110.075,122.3366,118.5116
52.603,,5664000,2463000,1520000,1242000,3500000,6639000,209000,0,5000,11000,72000,70000,3070000,5137000,8207000,25000000,123.8,126.05,76.46,114.0116,122.3366,120.2,110.075,122.45,118.5116
52.802,,5664000,1686000,1339000,1483000,3337000,6639000,209000,0,5000,4000,70000,70000,3128000,6940000,10068000,25000000,123.8,126.05,76.46,114.0116,122.3366,120.2,110.075,122.45,118.5116
53.002,,5877000,2596000,1781000,1229000,5830000,6639000,208000,0,8000,11000,70000,70000,3126000,7197000,10323000,25000000,123.8,126.05,76.46,114.0116,122.3366,120.2,110.075,122.45,118.5116
