wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5481000,1118000,1520000,1351000,105000,6400000,294000,0,8000,7000,68000,70000,2957000,10836000,13793000,25000000,125.6,124.25,82.58,117.6116,124.475,122.675,114.2366,125.2616,121.6616
5496000,1050000,1387000,1814000,1924000,6342000,294000,0,5000,7000,70000,70000,3020000,11219000,14239000,25000000,125.6,124.25,82.58,117.6116,124.475,122.675,114.2366,125.2616,121.6616
5496000,1073000,1259000,1250000,440000,6342000,234000,0,8000,11000,70000,70000,2995000,11710000,14705000,25000000,125.6,124.25,82.58,117.6116,124.475,122.675,114.2366,125.2616,121.6616
5496000,1207000,1520000,1178000,3234000,6249000,234000,0,8000,7000,70000,70000,2946000,6704000,9650000,25000000,125.6,124.25,82.58,117.6116,124.475,122.675,114.2366,125.2616,121.6616
5429000,1353000,1339000,1078000,105000,6249000,234000,0,8000,4000,70000,70000,2702000,11217000,13919000,25000000,125.6,124.25,82.58,117.6116,124.475,122.675,114.2366,125.2616,121.6616
5429000,1118000,1306000,711000,2661000,6249000,230000,0,8000,4000,70000,70000,2680000,3914000,6594000,25000000,125.6,124.25,82.58,117.725,124.5866,122.675,114.35,125.2616,121.775
5429000,1184000,1449000,1306000,5444000,6232000,230000,0,8000,4000,70000,70000,2698000,5128000,7826000,25000000,125.6,124.25,82.58,117.725,124.5866,122.675,114.35,125.2616,121.775
5237000,1140000,1330000,1242000,3603000,6232000,230000,0,8000,4000,68000,70000,2676000,4704000,7380000,25000000,125.6,123.8,82.58,117.725,124.5866,122.675,114.35,125.2616,121.775
5237000,1050000,1339000,949000,3398000,6232000,216000,0,8000,11000,70000,70000,2636000,4092000,6728000,25000000,125.6,124.25,82.58,117.725,124.5866,122.675,114.35,125.2616,121.775
5237000,1184000,1686000,899000,2517000,6192000,216000,0,5000,7000,70000,70000,2708000,4832000,7540000,25000000,125.6,124.25,82.58,117.725,124.5866,122.675,114.35,125.2616,121.775
5273000,1050000,1615000,1056000,3555000,6192000,216000,0,8000,11000,70000,70000,2718000,3990000,6708000,25000000,125.6,124.25,82.58,117.725,124.5866,122.7866,114.35,125.375,121.775
5273000,1376000,2114000,877000,5850000,6192000,205000,0,5000,4000,70000,70000,2739000,4425000,7164000,25000000,125.6,124.25,82.58,117.725,124.5866,122.7866,114.35,125.375,121.775
5417000,1664000,1473000,899000,5649000,6223000,205000,10000,32000,4000,68000,70000,2720000,4566000,7286000,25000000,125.6,123.8,82.58,117.725,124.5866,122.7866,114.35,125.375,121.775
5417000,1132000,2066000,766000,3372000,6223000,205000,10000,3000,11000,70000,70000,2796000,4393000,7189000,25000000,125.6,124.25,82.58,117.725,124.5866,122.7866,114.35,125.375,121.775
5417000,1686000,1473000,1284000,4449000,6223000,198000,10000,3000,7000,70000,70000,2748000,4514000,7262000,25000000,125.6,124.25,82.58,117.725,124.5866,122.7866,114.35,125.375,121.775
5460000,1287000,1401000,877000,7150000,6349000,198000,10000,5000,4000,88000,70000,2849000,4007000,6856000,25000000,125.6,124.25,82.58,117.725,124.7,122.7866,114.35,125.375,121.8866
5460000,1442000,1401000,975000,5590000,6349000,198000,10000,35000,4000,68000,70000,2903000,5962000,8865000,25000000,125.6,124.25,82.58,117.725,124.7,122.7866,114.35,125.375,121.8866
5460000,1420000,1378000,927000,6845000,6349000,203000,0,35000,7000,72000,70000,2772000,4709000,7481000,25000000,125.6,124.25,82.58,117.725,124.7,122.7866,114.35,125.375,121.8866
5392000,1287000,1473000,1189000,2473000,6229000,203000,0,35000,0,88000,70000,2927000,3780000,6707000,25000000,125.6,124.25,82.58,117.725,124.7,122.7866,114.35,125.375,121.8866
5392000,1287000,1483000,927000,2190000,6229000,203000,0,35000,4000,70000,70000,2870000,9883000,12753000,25000000,125.6,124.25,82.58,117.725,124.7,122.7866,114.35,125.375,121.8866
5392000,1287000,1530000,887000,2473000,6229000,238000,0,35000,4000,68000,70000,2967000,4424000,7391000,25000000,125.6,124.25,82.58,117.8366,124.7,122.9,114.35,125.375,121.8866
5313000,1309000,1568000,1016000,6550000,6154000,238000,0,35000,4000,70000,70000,2707000,10593000,13300000,25000000,125.6,124.25,82.58,117.8366,124.7,122.9,114.35,125.375,121.8866
5313000,1376000,1971000,1270000,775000,6154000,238000,10000,35000,4000,70000,70000,2694000,4829000,7523000,25000000,125.6,124.25,82.58,117.8366,124.7,122.9,114.35,125.375,121.8866
5313000,1251000,1686000,1199000,105000,6154000,215000,0,5000,11000,70000,70000,2739000,5049000,7788000,25000000,125.6,124.25,82.58,117.8366,124.7,122.9,114.35,125.375,121.8866
5280000,1398000,1544000,894000,482000,6181000,215000,0,8000,7000,70000,70000,2850000,4313000,7163000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.35,125.375,121.8866
5280000,1353000,1458000,928000,105000,6181000,215000,0,5000,11000,68000,70000,2892000,4864000,7756000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.4616,125.4866,122
5280000,1296000,1520000,1270000,499000,6371000,215000,0,5000,7000,70000,70000,2866000,4698000,7564000,25000000,125.6,124.25,82.58,117.8366,124.7,122.9,114.4616,125.4866,122
5453000,1363000,1530000,1431000,105000,6371000,215000,0,5000,4000,68000,70000,2991000,4646000,7637000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.4616,125.4866,122
5453000,1318000,1568000,877000,105000,6371000,215000,0,8000,4000,68000,70000,2997000,4792000,7789000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.4616,125.4866,122
5453000,1398000,1900000,1863000,478000,6422000,230000,0,8000,7000,70000,70000,3002000,4469000,7471000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.4616,125.4866,122
5374000,1430000,1674000,1391000,1026000,6422000,230000,0,5000,11000,68000,70000,2912000,4762000,7674000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.575,125.4866,122
5374000,1251000,1473000,1089000,105000,6422000,268000,0,5000,7000,70000,70000,3048000,4176000,7224000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.575,125.4866,122
5374000,1309000,1853000,1371000,105000,6380000,268000,0,5000,11000,68000,70000,2828000,6644000,9472000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.575,125.4866,122
5478000,1296000,1483000,1270000,105000,6380000,268000,0,5000,11000,70000,70000,2717000,7857000,10574000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.575,125.4866,122
5478000,1162000,1578000,1996000,105000,6380000,215000,0,5000,4000,70000,72000,2784000,7074000,9858000,25000000,125.6,124.7,82.58,117.8366,124.7,122.9,114.575,125.4866,122
5517000,1154000,2209000,1209000,105000,6231000,215000,0,5000,11000,70000,70000,2734000,7839000,10573000,25000000,125.6,124.7,82.58,117.95,124.8116,123.0116,114.575,125.6,122.1116
5517000,1363000,1496000,1477000,105000,6231000,215000,0,5000,4000,68000,70000,2797000,5712000,8509000,25000000,125.6,124.7,82.58,117.95,124.8116,123.0116,114.575,125.6,122.1116
5517000,1420000,1530000,1351000,105000,6231000,195000,10000,78000,7000,74000,70000,2727000,7123000,9850000,25000000,125.6,125.15,82.58,117.95,124.8116,123.0116,114.575,125.6,122.1116
5508000,1309000,2138000,1613000,105000,6400000,195000,10000,3000,11000,70000,70000,2746000,7857000,10603000,25000000,125.6,124.7,82.58,117.95,124.8116,123.0116,114.575,125.6,122.1116
5508000,1184000,1615000,1593000,105000,6400000,195000,10000,3000,7000,68000,70000,2791000,7359000,10150000,25000000,125.6,124.7,82.58,117.95,124.8116,123.0116,114.575,125.6,122.1116
5508000,1140000,1544000,2439000,105000,6400000,216000,20000,3000,7000,70000,70000,2794000,9697000,12491000,25000000,125.6,125.15,82.58,117.95,124.925,123.0116,114.575,125.7116,122.1116
5560000,1118000,1530000,1451000,105000,6455000,216000,10000,643000,0,88000,70000,2835000,9410000,12245000,25000000,125.6,125.15,82.58,117.95,124.925,123.0116,114.575,125.7116,122.1116
5560000,1442000,1530000,1632000,105000,6455000,216000,0,35000,7000,70000,70000,2815000,9796000,12611000,25000000,125.6,124.7,82.58,117.95,124.925,123.0116,114.575,125.7116,122.1116
5560000,1050000,1496000,1562000,105000,6455000,218000,0,35000,7000,95000,70000,2809000,11198000,14007000,25000000,125.6,125.15,82.58,117.95,124.925,123.0116,114.575,125.7116,122.1116
5987000,1207000,1900000,1632000,105000,6920000,218000,0,35000,7000,70000,70000,2867000,11292000,14159000,25000000,125.6,125.15,82.58,117.95,124.925,123.0116,114.575,125.7116,122.1116
5987000,1118000,1578000,1008000,3439000,6920000,218000,0,35000,11000,70000,70000,2833000,7110000,9943000,25000000,125.6,125.15,82.58,118.0616,124.925,123.125,114.575,125.825,122.1116
5987000,1118000,1649000,1169000,1883000,6920000,254000,0,35000,4000,70000,70000,2838000,11421000,14259000,25000000,125.6,125.15,82.58,118.0616,124.925,123.125,114.575,125.825,122.1116
6460000,1140000,1924000,1008000,3173000,7402000,254000,0,35000,4000,70000,70000,2948000,9994000,12942000,25000000,125.6,125.15,82.58,118.0616,124.925,123.125,114.575,125.825,122.1116
6460000,1118000,1520000,772000,3582000,7402000,254000,0,8000,7000,68000,70000,2853000,4080000,6933000,25000000,125.6,125.15,82.58,118.0616,124.925,123.125,114.575,125.825,122.1116
6460000,1273000,1781000,921000,2661000,7402000,234000,0,8000,11000,70000,70000,2755000,7029000,9784000,25000000,125.6,125.15,82.58,118.0616,124.925,123.125,114.575,125.825,122.1116
6439000,1118000,1401000,987000,5789000,7399000,234000,0,8000,4000,70000,70000,2795000,4205000,7000000,25000000,125.6,125.15,82.58,118.0616,125.0366,123.125,114.6866,125.825,122.225
6439000,1118000,1626000,1349000,2498000,7399000,234000,0,5000,7000,70000,70000,2991000,10296000,13287000,25000000,125.6,125.15,82.58,118.0616,125.0366,123.125,114.6866,125.825,122.225
6439000,1642000,1649000,1284000,7170000,7304000,220000,0,5000,4000,70000,70000,2830000,3967000,6797000,25000000,125.6,125.15,82.58,118.0616,125.0366,123.125,114.6866,125.825,122.225
6188000,1642000,1544000,877000,5688000,7304000,220000,0,8000,11000,70000,70000,2797000,4237000,7034000,25000000,125.6,125.15,82.58,118.0616,125.0366,123.125,114.6866,125.825,122.225
6188000,1664000,1530000,921000,5789000,7304000,220000,0,8000,11000,70000,70000,2760000,4664000,7424000,25000000,125.6,125.15,82.58,118.0616,125.0366,123.125,114.6866,125.825,122.225
6188000,1642000,1544000,806000,7069000,7260000,219000,0,5000,7000,70000,70000,2811000,4135000,6946000,25000000,125.6,125.15,82.58,118.175,125.15,123.2366,114.6866,125.9366,122.225
6314000,1353000,1506000,1071000,5749000,7260000,219000,0,5000,11000,68000,70000,2786000,4022000,6808000,25000000,125.6,125.15,82.58,118.175,125.15,123.2366,114.6866,125.9366,122.225
6314000,1442000,2066000,1049000,6601000,7260000,200000,0,5000,7000,70000,70000,2811000,4566000,7377000,25000000,125.6,125.15,82.58,118.175,125.15,123.2366,114.6866,125.9366,122.225
6289000,1398000,1568000,906000,5363000,6928000,200000,0,5000,7000,74000,70000,2842000,4636000,7478000,25000000,125.6,125.15,82.58,118.175,125.15,123.2366,114.6866,125.9366,122.225
6289000,1430000,1995000,1584000,6947000,6928000,200000,0,8000,11000,70000,70000,2964000,5294000,8258000,25000000,125.6,125.15,82.58,118.175,125.15,123.2366,114.6866,125.9366,122.225
6289000,1251000,1544000,1049000,6182000,6928000,288000,0,5000,7000,70000,70000,2962000,4236000,7198000,25000000,125.6,125.15,82.76,118.175,125.15,123.35,114.8,125.9366,122.3366
5847000,1309000,2755000,948000,7455000,6681000,288000,0,8000,4000,70000,70000,2818000,5003000,7821000,25000000,125.6,125.6,82.76,118.175,125.15,123.35,114.8,125.9366,122.3366
5847000,1376000,1781000,1089000,6013000,6681000,288000,10000,78000,0,68000,70000,2927000,5199000,8126000,25000000,125.6,125.6,82.76,118.175,125.15,123.35,114.8,125.9366,122.3366
5847000,1420000,1544000,928000,105000,6681000,207000,20000,3000,7000,70000,70000,3011000,4938000,7949000,25000000,125.6,125.6,82.76,118.175,125.15,123.35,114.8,125.9366,122.3366
5676000,1664000,2043000,813000,105000,6607000,207000,20000,3000,4000,70000,70000,3039000,4666000,7705000,25000000,127.4,125.15,82.76,118.175,125.15,123.35,114.8,125.9366,122.3366
5676000,1531000,1663000,806000,105000,6607000,207000,20000,3000,7000,70000,72000,2959000,5274000,8233000,25000000,127.4,125.6,82.76,118.2866,125.2616,123.4616,114.8,126.1616,122.45
5676000,1287000,2161000,1456000,5506000,6607000,208000,20000,3000,4000,70000,72000,2928000,8249000,11177000,25000000,127.4,125.6,82.76,118.2866,125.2616,123.4616,114.8,126.1616,122.45
5618000,1420000,1984000,1351000,105000,6570000,208000,10000,81000,4000,74000,70000,2978000,4178000,7156000,25000000,127.4,125.6,82.76,118.2866,125.2616,123.4616,114.8,126.1616,122.45
5618000,1442000,2161000,1109000,105000,6570000,208000,0,35000,11000,88000,70000,2942000,5225000,8167000,25000000,127.4,125.6,82.76,118.2866,125.2616,123.4616,114.8,126.1616,122.45
5618000,1207000,2090000,1250000,230000,6570000,226000,0,35000,11000,70000,70000,2968000,4628000,7596000,25000000,127.4,125.6,82.76,118.2866,125.2616,123.4616,114.8,126.1616,122.45
5447000,1296000,2114000,948000,105000,6336000,226000,10000,35000,11000,68000,70000,2978000,4469000,7447000,25000000,127.4,125.6,82.76,118.2866,125.375,123.4616,114.8,126.1616,122.5616
5447000,1353000,1995000,2076000,105000,6336000,226000,10000,35000,4000,68000,72000,3025000,5138000,8163000,25000000,127.4,125.6,82.76,118.2866,125.375,123.4616,114.8,126.1616,122.5616
5447000,1398000,1568000,2596000,105000,6336000,198000,10000,35000,4000,68000,72000,2962000,5053000,8015000,25000000,127.4,125.6,82.76,118.2866,125.375,123.4616,114.8,126.1616,122.5616
5484000,1251000,1971000,1451000,6079000,6329000,198000,0,5000,11000,70000,70000,2845000,6086000,8931000,25000000,127.4,125.6,82.76,118.2866,125.375,123.4616,114.8,126.1616,122.5616
5484000,1296000,1900000,1391000,188000,6329000,198000,0,5000,11000,70000,72000,2869000,4388000,7257000,25000000,127.4,125.6,82.76,118.2866,125.375,123.4616,114.8,126.1616,122.5616
5484000,1353000,2233000,1250000,105000,6349000,246000,0,5000,7000,74000,70000,2961000,6176000,9137000,25000000,127.4,125.15,82.76,118.4,125.375,123.575,114.9116,126.275,122.5616
5338000,1273000,2066000,1351000,105000,6349000,246000,0,5000,11000,70000,70000,2843000,7477000,10320000,25000000,127.4,125.15,82.76,118.4,125.375,123.575,114.9116,126.275,122.5616
5338000,1318000,1948000,1391000,105000,6349000,246000,0,5000,11000,70000,70000,2804000,7459000,10263000,25000000,127.4,125.15,82.76,118.4,125.375,123.575,114.9116,126.275,122.5616
5633000,1318000,2090000,1189000,105000,6590000,223000,0,5000,7000,70000,70000,2759000,7526000,10285000,25000000,127.4,125.15,82.76,118.4,125.375,123.575,114.9116,126.275,122.5616
5633000,1251000,2161000,1471000,105000,6590000,223000,0,5000,4000,70000,70000,2904000,7477000,10381000,25000000,127.4,125.6,82.76,118.4,125.375,123.575,114.9116,126.275,122.5616
5633000,1184000,1971000,1331000,105000,6590000,223000,0,8000,7000,70000,70000,2811000,7937000,10748000,25000000,127.4,125.6,82.76,118.5116,125.4866,123.6866,115.025,126.275,122.675
5972000,1318000,1568000,1874000,105000,6793000,211000,0,5000,11000,77000,70000,2795000,7668000,10463000,25000000,127.4,125.6,82.76,118.5116,125.4866,123.6866,115.025,126.275,122.675
5972000,1251000,1663000,1270000,105000,6793000,211000,0,5000,4000,72000,70000,2811000,10595000,13406000,25000000,127.4,125.6,82.76,118.5116,125.4866,123.6866,115.025,126.275,122.675
5972000,1207000,1913000,1996000,105000,6793000,211000,0,5000,4000,70000,70000,2882000,10013000,12895000,25000000,127.4,125.6,82.76,118.5116,125.4866,123.6866,115.025,126.275,122.675
6304000,1140000,1971000,1673000,1114000,7198000,211000,0,8000,7000,70000,70000,2837000,11972000,14809000,25000000,127.4,125.6,82.76,118.5116,125.4866,123.6866,115.025,126.275,122.675
6304000,1140000,1758000,1129000,105000,7198000,211000,0,8000,7000,70000,70000,2905000,10288000,13193000,25000000,127.4,125.6,82.76,118.5116,125.6,123.6866,115.025,126.3866,122.675
6304000,1073000,2066000,2013000,147000,7198000,201000,0,5000,4000,70000,70000,2918000,9691000,12609000,25000000,127.4,125.15,82.76,118.5116,125.6,123.6866,115.025,126.3866,122.675
5954000,1140000,1362000,1242000,105000,6822000,201000,10000,78000,4000,70000,70000,2836000,11676000,14512000,25000000,127.4,125.15,82.76,118.5116,125.6,123.6866,115.025,126.3866,122.675
5954000,1073000,1473000,1593000,105000,6822000,201000,10000,3000,4000,70000,70000,2812000,11896000,14708000,25000000,127.4,125.15,82.76,118.5116,125.6,123.6866,115.025,126.3866,122.675
5954000,1273000,2233000,1814000,105000,6822000,246000,10000,3000,4000,74000,70000,2920000,7336000,10256000,25000000,127.4,125.15,82.76,118.5116,125.6,123.6866,115.025,126.3866,122.675
5649000,1140000,1496000,1328000,105000,6502000,246000,10000,3000,4000,70000,70000,2875000,9932000,12807000,25000000,127.4,125.6,82.76,118.5116,125.6,123.8,115.025,126.3866,122.7866
5649000,1309000,2161000,2180000,105000,6502000,246000,20000,3000,4000,70000,70000,2746000,7738000,10484000,25000000,127.4,125.15,82.76,118.5116,125.6,123.8,115.025,126.3866,122.7866
5649000,1050000,1544000,1328000,105000,6502000,263000,59000,662000,0,88000,70000,2664000,7343000,10007000,25000000,127.4,125.6,82.76,118.5116,125.6,123.8,115.025,126.3866,122.7866
5447000,1028000,2043000,847000,105000,6313000,263000,0,35000,4000,72000,70000,2617000,4552000,7169000,25000000,127.4,125.6,82.76,118.5116,125.6,123.8,115.025,126.3866,122.7866
5447000,1118000,2043000,942000,105000,6313000,263000,0,35000,4000,70000,70000,2589000,7366000,9955000,25000000,127.4,125.15,82.76,118.5116,125.6,123.8,115.025,126.3866,122.7866
5447000,1118000,2090000,887000,105000,6313000,223000,0,35000,4000,70000,70000,2620000,4446000,7066000,25000000,127.4,125.6,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5423000,1073000,2043000,1250000,105000,6309000,223000,0,35000,4000,70000,70000,2560000,9698000,12258000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5423000,1140000,1971000,1361000,5506000,6309000,223000,0,35000,11000,70000,70000,2572000,4289000,6861000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5423000,1184000,2066000,927000,3636000,6388000,198000,0,8000,7000,70000,70000,2591000,4996000,7587000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5316000,1243000,1853000,985000,5830000,6388000,198000,0,5000,11000,68000,70000,2665000,4625000,7290000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5316000,1162000,1378000,853000,5789000,6388000,198000,0,8000,7000,68000,70000,2705000,5049000,7754000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5514000,1118000,2066000,1492000,5119000,6433000,205000,0,8000,7000,70000,70000,2721000,4197000,6918000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5514000,1318000,1615000,1186000,5586000,6433000,205000,0,5000,7000,70000,70000,2771000,4036000,6807000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5514000,1430000,1259000,906000,6256000,6433000,205000,0,5000,7000,68000,70000,2681000,5238000,7919000,25000000,127.4,125.15,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5533000,1642000,1520000,1492000,5731000,6294000,212000,0,5000,11000,70000,70000,2653000,4936000,7589000,25000000,127.4,124.7,82.76,118.625,125.6,123.6866,115.1366,126.3866,122.675
5533000,1408000,1330000,899000,7170000,6294000,212000,0,5000,7000,70000,70000,2782000,4849000,7631000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5533000,1664000,1781000,927000,5708000,6294000,212000,0,5000,4000,70000,70000,2837000,5104000,7941000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5514000,1420000,2161000,1049000,2436000,6347000,203000,0,5000,7000,70000,70000,2857000,6716000,9573000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5514000,1420000,1615000,921000,3153000,6347000,203000,0,5000,7000,70000,70000,2869000,8014000,10883000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5514000,1309000,1544000,1156000,168000,6347000,211000,0,5000,11000,68000,70000,2920000,5649000,8569000,25000000,127.4,124.7,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5502000,1442000,1900000,1049000,105000,6397000,211000,0,5000,4000,70000,72000,2943000,9476000,12419000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5502000,1376000,1473000,833000,105000,6397000,211000,0,5000,4000,70000,70000,2911000,5341000,8252000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5502000,1420000,1568000,1169000,105000,6397000,203000,10000,78000,0,72000,70000,2894000,4378000,7272000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5548000,1318000,1805000,1310000,649000,6397000,203000,20000,3000,4000,68000,70000,2904000,4973000,7877000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5548000,1207000,1829000,1573000,436000,6397000,203000,20000,3000,7000,68000,70000,2934000,4330000,7264000,25000000,127.4,125.15,82.76,118.625,125.4866,123.575,115.25,126.275,122.675
5548000,1207000,1578000,806000,105000,6397000,218000,10000,3000,4000,70000,70000,2909000,4096000,7005000,25000000,127.4,125.15,82.76,118.625,125.4866,123.6866,115.25,126.275,122.7866
5582000,1296000,1686000,1097000,6094000,6433000,218000,10000,3000,4000,70000,70000,2869000,10168000,13037000,25000000,127.4,124.7,82.76,118.625,125.4866,123.6866,115.25,126.275,122.7866
5582000,1363000,1411000,1471000,105000,6433000,218000,10000,3000,4000,70000,70000,2867000,4723000,7590000,25000000,127.4,125.15,82.76,118.625,125.4866,123.6866,115.25,126.275,122.7866
5582000,1207000,2114000,813000,105000,6433000,224000,20000,645000,0,74000,72000,2865000,5218000,8083000,25000000,127.4,125.15,82.76,118.625,125.4866,123.6866,115.25,126.275,122.7866
5521000,1452000,1924000,2096000,105000,6428000,224000,0,35000,11000,68000,70000,2864000,4894000,7758000,25000000,127.4,125.15,82.76,118.625,125.4866,123.6866,115.25,126.275,122.7866
5521000,1273000,1473000,1562000,482000,6428000,224000,0,35000,11000,77000,72000,2749000,4144000,6893000,25000000,127.4,125.6,82.76,118.7366,125.6,123.6866,115.25,126.3866,122.7866
5521000,1408000,1971000,1492000,105000,6493000,288000,10000,35000,4000,70000,70000,2716000,4580000,7296000,25000000,127.4,125.6,82.76,118.7366,125.6,123.6866,115.25,126.3866,122.7866
5353000,1073000,1710000,1310000,105000,6493000,288000,0,35000,4000,70000,72000,2764000,10137000,12901000,25000000,127.4,125.6,82.76,118.7366,125.6,123.6866,115.25,126.3866,122.7866
5353000,1162000,1615000,1229000,105000,6493000,288000,0,8000,4000,77000,70000,2726000,7292000,10018000,25000000,127.4,125.6,82.76,118.7366,125.6,123.6866,115.25,126.3866,122.7866
5572000,1442000,1568000,1310000,105000,6513000,210000,0,8000,4000,70000,70000,2690000,10374000,13064000,25000000,127.4,125.6,82.76,118.7366,125.6,123.6866,115.25,126.3866,122.7866
5572000,1251000,1639000,1632000,105000,6513000,210000,0,5000,11000,70000,70000,2749000,9016000,11765000,25000000,127.4,125.6,82.94,118.7366,125.6,123.8,115.3616,126.5,122.7866
5572000,1531000,1568000,1814000,105000,6513000,210000,0,5000,11000,70000,72000,2739000,7554000,10293000,25000000,127.4,125.6,82.94,118.7366,125.6,123.8,115.3616,126.5,122.7866
5633000,1184000,1578000,1250000,168000,6422000,216000,0,5000,7000,70000,72000,2707000,10396000,13103000,25000000,127.4,125.6,82.94,118.7366,125.6,123.8,115.3616,126.5,122.7866
5633000,1184000,1781000,1541000,105000,6422000,216000,0,8000,11000,70000,70000,2732000,10082000,12814000,25000000,127.4,125.6,82.94,118.7366,125.6,123.8,115.3616,126.5,122.7866
5633000,1318000,1506000,1229000,105000,6422000,216000,0,5000,11000,70000,70000,2768000,8103000,10871000,25000000,127.4,125.6,82.94,118.7366,125.6,123.8,115.3616,126.5,122.7866
5649000,1050000,1544000,1169000,105000,6346000,230000,0,8000,11000,70000,70000,2754000,9877000,12631000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.5,122.9
5649000,1118000,1686000,1940000,105000,6346000,230000,0,5000,11000,70000,72000,2864000,7921000,10785000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.5,122.9
5649000,1162000,1387000,968000,105000,6346000,230000,0,5000,7000,70000,70000,2852000,11424000,14276000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.5,122.9
5463000,1118000,1639000,1250000,1985000,6304000,229000,0,5000,4000,70000,72000,2848000,10709000,13557000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.5,122.9
5463000,1073000,1649000,1328000,105000,6304000,229000,0,8000,4000,70000,70000,2922000,12326000,15248000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.5,122.9
5463000,1184000,1615000,1431000,105000,6304000,223000,0,5000,7000,70000,70000,2783000,10628000,13411000,25000000,127.4,125.6,82.94,118.7366,125.7116,123.8,115.3616,126.6116,122.9
5395000,1296000,1829000,968000,2600000,6304000,223000,0,5000,7000,70000,70000,2706000,6141000,8847000,25000000,127.4,126.05,82.94,118.7366,125.7116,123.8,115.3616,126.6116,122.9
5395000,1073000,1401000,935000,3091000,6304000,223000,10000,78000,0,74000,70000,2731000,6740000,9471000,25000000,127.4,126.05,82.94,118.7366,125.7116,123.8,115.3616,126.6116,122.9
5395000,1162000,1758000,1056000,3398000,6304000,206000,10000,3000,4000,70000,70000,2732000,4795000,7527000,25000000,127.4,126.05,82.94,118.7366,125.7116,123.8,115.3616,126.6116,122.9
5298000,1118000,1568000,1670000,105000,6229000,206000,10000,3000,7000,70000,70000,2622000,4438000,7060000,25000000,127.4,126.05,82.94,118.7366,125.7116,123.8,115.3616,126.6116,122.9
5298000,1184000,1544000,1186000,3562000,6229000,206000,10000,3000,11000,70000,70000,2672000,4364000,7036000,25000000,127.4,125.6,82.94,118.85,125.7116,123.8,115.475,126.6116,122.9
5298000,1050000,1568000,935000,105000,6229000,202000,10000,3000,4000,70000,72000,2653000,8032000,10685000,25000000,127.4,126.05,82.94,118.85,125.7116,123.8,115.475,126.6116,122.9
5334000,1620000,2138000,1413000,5769000,6214000,202000,30000,645000,0,88000,70000,2647000,5362000,8009000,25000000,127.4,125.6,82.94,118.85,125.7116,123.8,115.475,126.6116,122.9
5334000,1118000,1411000,899000,2499000,6214000,202000,0,35000,7000,88000,70000,2679000,4496000,7175000,25000000,127.4,125.6,82.94,118.85,125.7116,123.8,115.475,126.6116,122.9
5334000,1287000,1829000,813000,3535000,6214000,208000,0,35000,4000,70000,72000,2683000,4023000,6706000,25000000,127.4,125.6,82.94,118.85,125.7116,123.8,115.475,126.6116,122.9
